transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description,month,day_of_week,is_weekend,flag_statistical_outlier,flag_isolation_forest,flag_possible_duplicate,any_flag
TXN00815,2025-07-16,Hr,Travel & Conveyance,Local Taxi Union,39100.0,CC-HR-1,EMP1015,Travel & Conveyance - routine hr expense,2025-07,Wednesday,False,False,False,False,False
TXN00414,2025-07-16,Admin,Utilities,State Electricity Board,84600.0,CC-ADM-2,EMP1040,Utilities - routine admin expense,2025-07,Wednesday,False,False,False,False,False
TXN00228,2025-07-16,Hse,Equipment Maintenance,BHEL,585000.0,CC-HSE-1,EMP1024,Equipment Maintenance - routine hse expense,2025-07,Wednesday,False,False,False,False,False
TXN01131,2025-07-16,Hr,Office Supplies,Local Stationery Mart,10500.0,CC-HR-2,EMP1045,Office Supplies - routine hr expense,2025-07,Wednesday,False,False,False,False,False
TXN00858,2025-07-16,Hr,Utilities,State Electricity Board,82800.0,CC-HR-3,EMP1029,Utilities - routine hr expense,2025-07,Wednesday,False,False,False,False,False
TXN01176,2025-07-17,It,Fuel & POL,IndianOil Corp,137600.0,CC-IT-3,EMP1017,Fuel & POL - routine it expense,2025-07,Thursday,False,False,False,False,False
TXN01195,2025-07-17,Procurement,Utilities,Municipal Water Dept,21100.0,CC-PRO-2,EMP1000,Utilities - routine procurement expense,2025-07,Thursday,False,False,False,False,False
TXN00325,2025-07-17,Drilling,Training & Seminars,NIIT,4600.0,CC-DRI-1,EMP1008,Training & Seminars - routine drilling expense,2025-07,Thursday,False,False,False,False,False
TXN00987,2025-07-17,Logistics,Travel & Conveyance,Air India,20800.0,CC-LOG-2,EMP1040,Travel & Conveyance - routine logistics expense,2025-07,Thursday,False,False,False,False,False
TXN00455,2025-07-17,Finance,Equipment Maintenance,Local Workshop Co,596800.0,CC-FIN-3,EMP1002,Equipment Maintenance - routine finance expense,2025-07,Thursday,False,False,False,False,False
TXN01468,2025-07-17,Logistics,Office Supplies,Local Stationery Mart,1600.0,CC-LOG-3,EMP1018,Office Supplies - routine logistics expense,2025-07,Thursday,False,False,False,False,False
TXN01322,2025-07-18,Admin,Equipment Maintenance,BHEL,382900.0,CC-ADM-1,EMP1038,Equipment Maintenance - routine admin expense,2025-07,Friday,False,False,False,False,False
TXN01200,2025-07-18,Logistics,Office Supplies,Staples India,700.0,CC-LOG-1,EMP1042,Office Supplies - routine logistics expense,2025-07,Friday,False,False,False,False,False
TXN00886,2025-07-18,Drilling,Equipment Maintenance,Larsen & Toubro,546500.0,CC-DRI-1,EMP1002,Equipment Maintenance - routine drilling expense,2025-07,Friday,False,False,False,False,False
TXN01250,2025-07-18,Production,Fuel & POL,HPCL,90000.0,CC-PRO-2,EMP1022,Fuel & POL - routine production expense,2025-07,Friday,False,False,False,False,False
TXN01374,2025-07-18,Procurement,Utilities,State Electricity Board,115600.0,CC-PRO-2,EMP1008,Utilities - routine procurement expense,2025-07,Friday,False,False,False,False,False
TXN00989,2025-07-19,Hse,IT Services & Software,TCS,109900.0,CC-HSE-2,EMP1019,IT Services & Software - routine hse expense,2025-07,Saturday,True,False,False,False,False
TXN00675,2025-07-19,Admin,Travel & Conveyance,Air India,31200.0,CC-ADM-3,EMP1045,Travel & Conveyance - routine admin expense,2025-07,Saturday,True,False,False,False,False
TXN01579,2025-07-19,Hse,Contractor Payment,Local Contractor Pvt Ltd,213600.0,CC-HSE-3,EMP1037,Contractor Payment - routine hse expense,2025-07,Saturday,True,False,False,False,False
TXN01439,2025-07-19,Logistics,Travel & Conveyance,Local Taxi Union,24200.0,CC-LOG-2,EMP1030,Travel & Conveyance - routine logistics expense,2025-07,Saturday,True,False,False,False,False
TXN00459,2025-07-19,Hse,Equipment Maintenance,Larsen & Toubro,573400.0,CC-HSE-1,EMP1033,Equipment Maintenance - routine hse expense,2025-07,Saturday,True,False,False,False,False
TXN00400,2025-07-19,It,Catering & Hospitality,Taj Catering Services,34900.0,CC-IT-3,EMP1034,Catering & Hospitality - routine it expense,2025-07,Saturday,True,False,False,False,False
TXN00398,2025-07-20,Hr,Travel & Conveyance,IRCTC,43400.0,CC-HR-3,EMP1018,Travel & Conveyance - routine hr expense,2025-07,Sunday,True,False,False,True,True
TXN00760,2025-07-20,Hse,Catering & Hospitality,Local Caterers Assoc,46500.0,CC-HSE-2,EMP1003,Catering & Hospitality - routine hse expense,2025-07,Sunday,True,False,False,False,False
TXN00944,2025-07-20,Maintenance,Fuel & POL,BPCL,212300.0,CC-MAI-2,EMP1013,Fuel & POL - routine maintenance expense,2025-07,Sunday,True,False,False,False,False
TXN00465,2025-07-20,It,Equipment Maintenance,BHEL,1182061.4642410486,CC-IT-3,EMP1021,Equipment Maintenance - routine it expense (unusually high amount),2025-07,Sunday,True,True,True,False,True
TXN00524,2025-07-20,Procurement,Training & Seminars,Internal Training Cell,18700.0,CC-PRO-3,EMP1021,Training & Seminars - routine procurement expense,2025-07,Sunday,True,False,False,False,False
TXN00638,2025-07-20,Finance,Office Supplies,Local Stationery Mart,7200.0,CC-FIN-3,EMP1043,Office Supplies - routine finance expense,2025-07,Sunday,True,False,False,False,False
TXN01777,2025-07-20,Production,IT Services & Software,Local IT Vendor,78100.0,CC-PRO-1,EMP1020,IT Services & Software - routine production expense,2025-07,Sunday,True,False,False,False,False
TXN01219,2025-07-20,Admin,Fuel & POL,BPCL,111400.0,CC-ADM-1,EMP1012,Fuel & POL - routine admin expense,2025-07,Sunday,True,False,False,False,False
TXN01456,2025-07-21,Admin,Equipment Maintenance,BHEL,464100.0,CC-ADM-3,EMP1041,Equipment Maintenance - routine admin expense,2025-07,Monday,False,False,False,False,False
TXN01062,2025-07-21,Logistics,Fuel & POL,HPCL,40700.0,CC-LOG-1,EMP1002,Fuel & POL - routine logistics expense,2025-07,Monday,False,False,False,False,False
TXN00900,2025-07-21,Maintenance,Training & Seminars,NIIT,54400.0,CC-MAI-3,EMP1013,Training & Seminars - routine maintenance expense,2025-07,Monday,False,False,False,False,False
TXN01246,2025-07-21,Hse,Office Supplies,Local Stationery Mart,6200.0,CC-HSE-1,EMP1032,Office Supplies - routine hse expense,2025-07,Monday,False,False,False,False,False
TXN01196,2025-07-21,Logistics,Contractor Payment,Tata Projects,806700.0,CC-LOG-3,EMP1011,Contractor Payment - routine logistics expense,2025-07,Monday,False,False,False,False,False
TXN01261,2025-07-22,Drilling,Contractor Payment,Reliance Infra Services,1123800.0,CC-DRI-3,EMP1008,Contractor Payment - routine drilling expense,2025-07,Tuesday,False,False,False,False,False
TXN00666,2025-07-23,Maintenance,Fuel & POL,IndianOil Corp,96500.0,CC-MAI-3,EMP1045,Fuel & POL - routine maintenance expense,2025-07,Wednesday,False,False,False,False,False
TXN00939,2025-07-23,Finance,Fuel & POL,HPCL,202400.0,CC-FIN-3,EMP1033,Fuel & POL - routine finance expense,2025-07,Wednesday,False,False,False,False,False
TXN00535,2025-07-23,Drilling,Fuel & POL,HPCL,117300.0,CC-DRI-2,EMP1014,Fuel & POL - routine drilling expense,2025-07,Wednesday,False,False,False,False,False
TXN00554,2025-07-23,Hse,Catering & Hospitality,Local Caterers Assoc,41000.0,CC-HSE-3,EMP1001,Catering & Hospitality - routine hse expense,2025-07,Wednesday,False,False,False,False,False
TXN01590,2025-07-23,Hr,Training & Seminars,NIIT,53253.01373249727,CC-HR-2,EMP1033,Training & Seminars - routine hr expense (unusually high amount),2025-07,Wednesday,False,False,False,False,False
TXN00696,2025-07-23,Hr,Contractor Payment,Tata Projects,669500.0,CC-HR-2,EMP1007,Contractor Payment - routine hr expense,2025-07,Wednesday,False,False,False,False,False
TXN00750,2025-07-24,Finance,Equipment Maintenance,Larsen & Toubro,516900.0,CC-FIN-3,EMP1032,Equipment Maintenance - routine finance expense,2025-07,Thursday,False,False,False,False,False
TXN01555,2025-07-24,Maintenance,Fuel & POL,BPCL,176300.0,CC-MAI-2,EMP1036,Fuel & POL - routine maintenance expense,2025-07,Thursday,False,False,False,False,False
TXN01135,2025-07-24,Procurement,Fuel & POL,IndianOil Corp,185000.0,CC-PRO-1,EMP1009,Fuel & POL - routine procurement expense,2025-07,Thursday,False,False,False,False,False
TXN01115,2025-07-24,Production,Travel & Conveyance,IRCTC,41800.0,CC-PRO-2,EMP1044,Travel & Conveyance - routine production expense,2025-07,Thursday,False,False,False,False,False
TXN00877,2025-07-25,Admin,Catering & Hospitality,Local Caterers Assoc,25900.0,CC-ADM-2,EMP1024,Catering & Hospitality - routine admin expense,2025-07,Friday,False,False,False,False,False
TXN00540,2025-07-25,Logistics,Catering & Hospitality,Taj Catering Services,41300.0,CC-LOG-2,EMP1036,Catering & Hospitality - routine logistics expense,2025-07,Friday,False,False,False,False,False
TXN00743,2025-07-25,Production,Fuel & POL,IndianOil Corp,123300.0,CC-PRO-3,EMP1022,Fuel & POL - routine production expense,2025-07,Friday,False,False,False,False,False
TXN00827,2025-07-25,Production,IT Services & Software,Local IT Vendor,285300.0,CC-PRO-3,EMP1041,IT Services & Software - routine production expense,2025-07,Friday,False,False,False,False,False
TXN01304,2025-07-26,Admin,Equipment Maintenance,Local Workshop Co,295000.0,CC-ADM-2,EMP1006,Equipment Maintenance - routine admin expense,2025-07,Saturday,True,False,False,False,False
TXN00421,2025-07-26,Admin,Training & Seminars,IIM Institute,8500.0,CC-ADM-1,EMP1038,Training & Seminars - routine admin expense,2025-07,Saturday,True,False,False,False,False
TXN00845,2025-07-26,Logistics,Utilities,Municipal Water Dept,168200.0,CC-LOG-2,EMP1016,Utilities - routine logistics expense,2025-07,Saturday,True,False,False,False,False
TXN00318,2025-07-26,Finance,Fuel & POL,IndianOil Corp,39000.0,CC-FIN-1,EMP1001,Fuel & POL - routine finance expense,2025-07,Saturday,True,False,False,False,False
TXN00860,2025-07-26,Hse,Equipment Maintenance,Schlumberger,596300.0,CC-HSE-1,EMP1014,Equipment Maintenance - routine hse expense,2025-07,Saturday,True,False,False,False,False
TXN00597,2025-07-26,Admin,IT Services & Software,Microsoft India,84900.0,CC-ADM-3,EMP1002,IT Services & Software - routine admin expense,2025-07,Saturday,True,False,False,False,False
TXN00899,2025-07-27,Finance,IT Services & Software,TCS,183700.0,CC-FIN-3,EMP1037,IT Services & Software - routine finance expense,2025-07,Sunday,True,False,False,False,False
TXN01503,2025-07-27,Production,Contractor Payment,Local Contractor Pvt Ltd,875700.0,CC-PRO-3,EMP1022,Contractor Payment - routine production expense,2025-07,Sunday,True,False,True,False,True
TXN01574,2025-07-27,It,IT Services & Software,Wipro,252200.0,CC-IT-2,EMP1019,IT Services & Software - routine it expense,2025-07,Sunday,True,False,False,False,False
TXN00327,2025-07-27,Production,Catering & Hospitality,Local Caterers Assoc,32800.0,CC-PRO-3,EMP1039,Catering & Hospitality - routine production expense,2025-07,Sunday,True,False,False,False,False
TXN00825,2025-07-27,Hr,Training & Seminars,IIM Institute,31500.0,CC-HR-3,EMP1013,Training & Seminars - routine hr expense,2025-07,Sunday,True,False,False,False,False
TXN00232,2025-07-27,Hse,Fuel & POL,IndianOil Corp,33500.0,CC-HSE-2,EMP1038,Fuel & POL - routine hse expense,2025-07,Sunday,True,False,False,False,False
TXN00255,2025-07-27,Production,Office Supplies,Local Stationery Mart,11600.0,CC-PRO-1,EMP1038,Office Supplies - routine production expense,2025-07,Sunday,True,False,False,False,False
TXN00389,2025-07-28,Production,Contractor Payment,Reliance Infra Services,296200.0,CC-PRO-3,EMP1038,Contractor Payment - routine production expense,2025-07,Monday,False,False,False,False,False
TXN00729,2025-07-28,Maintenance,Training & Seminars,NIIT,54900.0,CC-MAI-2,EMP1026,Training & Seminars - routine maintenance expense,2025-07,Monday,False,False,False,False,False
TXN00577,2025-07-28,Procurement,Utilities,Municipal Water Dept,165300.0,CC-PRO-2,EMP1048,Utilities - routine procurement expense,2025-07,Monday,False,False,False,False,False
TXN01383,2025-07-28,Procurement,Contractor Payment,Local Contractor Pvt Ltd,1689500.0,CC-PRO-3,EMP1045,Contractor Payment - routine procurement expense,2025-07,Monday,False,False,True,False,True
TXN00611,2025-07-28,Finance,IT Services & Software,TCS,314800.0,CC-FIN-1,EMP1006,IT Services & Software - routine finance expense,2025-07,Monday,False,False,False,False,False
TXN00701,2025-07-28,Hse,Catering & Hospitality,Local Caterers Assoc,54300.0,CC-HSE-3,EMP1002,Catering & Hospitality - routine hse expense,2025-07,Monday,False,False,False,False,False
TXN00226,2025-07-28,Hse,Catering & Hospitality,Taj Catering Services,5700.0,CC-HSE-2,EMP1023,Catering & Hospitality - routine hse expense,2025-07,Monday,False,False,False,False,False
TXN01486,2025-07-29,Maintenance,Training & Seminars,IIM Institute,4900.0,CC-MAI-2,EMP1010,Training & Seminars - routine maintenance expense,2025-07,Tuesday,False,False,False,False,False
TXN01567,2025-07-29,Hse,IT Services & Software,Wipro,78600.0,CC-HSE-1,EMP1021,IT Services & Software - routine hse expense,2025-07,Tuesday,False,False,False,False,False
TXN01755,2025-07-29,Hr,Travel & Conveyance,Air India,39300.0,CC-HR-3,EMP1035,Travel & Conveyance - routine hr expense,2025-07,Tuesday,False,False,False,False,False
TXN00114,2025-07-29,Hse,Utilities,State Electricity Board,152900.0,CC-HSE-1,EMP1016,Utilities - routine hse expense,2025-07,Tuesday,False,False,False,False,False
TXN00559,2025-07-29,Hse,IT Services & Software,TCS,176800.0,CC-HSE-3,EMP1020,IT Services & Software - routine hse expense,2025-07,Tuesday,False,False,False,False,False
TXN00788,2025-07-30,Drilling,Training & Seminars,IIM Institute,52700.0,CC-DRI-2,EMP1007,Training & Seminars - routine drilling expense,2025-07,Wednesday,False,False,False,False,False
TXN00859,2025-07-30,Maintenance,IT Services & Software,Microsoft India,317300.0,CC-MAI-2,EMP1000,IT Services & Software - routine maintenance expense,2025-07,Wednesday,False,False,False,False,False
TXN00957,2025-07-31,Hse,Training & Seminars,Internal Training Cell,57900.0,CC-HSE-1,EMP1048,Training & Seminars - routine hse expense,2025-07,Thursday,False,False,False,False,False
TXN01222,2025-07-31,Finance,Fuel & POL,HPCL,240100.0,CC-FIN-3,EMP1049,Fuel & POL - routine finance expense,2025-07,Thursday,False,False,False,False,False
TXN00155,2025-07-31,Drilling,IT Services & Software,Microsoft India,58600.0,CC-DRI-3,EMP1038,IT Services & Software - routine drilling expense,2025-07,Thursday,False,False,False,False,False
TXN01328,2025-07-31,Admin,Travel & Conveyance,Local Taxi Union,30600.0,CC-ADM-1,EMP1016,Travel & Conveyance - routine admin expense,2025-07,Thursday,False,False,False,False,False
TXN01714,2025-08-01,Hse,Fuel & POL,HPCL,176500.0,CC-HSE-2,EMP1046,Fuel & POL - routine hse expense,2025-08,Friday,False,False,False,False,False
TXN00067,2025-08-01,Maintenance,Equipment Maintenance,Larsen & Toubro,63900.0,CC-MAI-2,EMP1007,Equipment Maintenance - routine maintenance expense,2025-08,Friday,False,False,False,False,False
TXN01766,2025-08-01,Finance,IT Services & Software,TCS,32100.0,CC-FIN-3,EMP1005,IT Services & Software - routine finance expense,2025-08,Friday,False,False,False,False,False
TXN01786,2025-08-01,Procurement,Equipment Maintenance,Schlumberger,113100.0,CC-PRO-2,EMP1042,Equipment Maintenance - routine procurement expense,2025-08,Friday,False,False,False,False,False
TXN01026,2025-08-01,Hse,Training & Seminars,Internal Training Cell,26400.0,CC-HSE-3,EMP1024,Training & Seminars - routine hse expense,2025-08,Friday,False,False,False,False,False
TXN00658,2025-08-01,Hr,Contractor Payment,Local Contractor Pvt Ltd,925600.0,CC-HR-1,EMP1044,Contractor Payment - routine hr expense,2025-08,Friday,False,False,False,False,False
TXN00235,2025-08-02,It,Training & Seminars,NIIT,51100.0,CC-IT-3,EMP1006,Training & Seminars - routine it expense,2025-08,Saturday,True,False,False,False,False
TXN00932,2025-08-02,Finance,IT Services & Software,Local IT Vendor,321900.0,CC-FIN-3,EMP1011,IT Services & Software - routine finance expense,2025-08,Saturday,True,False,False,False,False
TXN00469,2025-08-02,Hr,Utilities,Municipal Water Dept,152700.0,CC-HR-1,EMP1028,Utilities - routine hr expense,2025-08,Saturday,True,False,False,False,False
TXN01601,2025-08-02,Hse,Utilities,Municipal Water Dept,139500.0,CC-HSE-2,EMP1041,Utilities - routine hse expense,2025-08,Saturday,True,False,False,False,False
TXN01709,2025-08-02,Maintenance,Training & Seminars,Internal Training Cell,11900.0,CC-MAI-2,EMP1029,Training & Seminars - routine maintenance expense,2025-08,Saturday,True,False,False,False,False
TXN01750,2025-08-02,Drilling,Utilities,State Electricity Board,91100.0,CC-DRI-1,EMP1018,Utilities - routine drilling expense,2025-08,Saturday,True,False,False,False,False
TXN00667,2025-08-03,Admin,Training & Seminars,Internal Training Cell,68400.0,CC-ADM-1,EMP1011,Training & Seminars - routine admin expense,2025-08,Sunday,True,False,False,False,False
TXN00406,2025-08-03,Hr,Training & Seminars,NIIT,36500.0,CC-HR-1,EMP1021,Training & Seminars - routine hr expense,2025-08,Sunday,True,False,False,False,False
TXN00769,2025-08-04,Finance,Equipment Maintenance,Larsen & Toubro,66400.0,CC-FIN-3,EMP1035,Equipment Maintenance - routine finance expense,2025-08,Monday,False,False,False,False,False
TXN00495,2025-08-04,Drilling,Training & Seminars,Internal Training Cell,15600.0,CC-DRI-2,EMP1023,Training & Seminars - routine drilling expense,2025-08,Monday,False,False,False,False,False
TXN00214,2025-08-04,Hse,Fuel & POL,BPCL,181500.0,CC-HSE-2,EMP1017,Fuel & POL - routine hse expense,2025-08,Monday,False,False,False,False,False
TXN00177,2025-08-04,Procurement,Equipment Maintenance,Larsen & Toubro,464400.0,CC-PRO-1,EMP1000,Equipment Maintenance - routine procurement expense,2025-08,Monday,False,False,False,False,False
TXN01325,2025-08-05,Drilling,Fuel & POL,BPCL,244300.0,CC-DRI-3,EMP1030,Fuel & POL - routine drilling expense,2025-08,Tuesday,False,False,False,False,False
TXN00549,2025-08-05,Drilling,Equipment Maintenance,BHEL,352700.0,CC-DRI-3,EMP1002,Equipment Maintenance - routine drilling expense,2025-08,Tuesday,False,False,False,False,False
